,userid,placeid,frequency,id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,state
206,161,37693,1,37693,2009-10-05T17:54:49Z,-97.7611358667,30.2422202333,1,45,20,75,0,3,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",Texas
207,161,48872,1,48872,2009-10-15T19:27:31Z,-97.7749152482,30.2474780184,11,243,158,50,2,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
208,161,6824181,2,6824181,2011-01-27T17:04:17Z,-97.775903837,30.245974248,12,73,26,75,4,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
209,161,6887013,1,6887013,2011-02-08T13:16:15Z,-97.747121,30.260735,3,16,16,50,1,0,10,"[{'url': '/categories/772', 'name': 'Interactive > Social Graph > Panel'}]",Texas
210,170,9225,3,9225,2009-02-25T04:54:10Z,-97.7459084988,30.2662396721,328,5430,2801,75,38,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
211,170,9227,1,9227,2009-02-25T16:39:58Z,-97.7361774445,30.2685191842,460,5953,3781,75,98,13,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
212,170,11352,1,11352,2009-04-17T16:14:02Z,-98.0134427547,30.131664138,239,2054,1682,150,46,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
213,170,30102,1,30102,2009-09-27T00:39:56Z,-97.74485532,30.2666196426,13,322,268,75,2,9,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Texas
214,170,150652,1,150652,2009-11-30T22:09:50Z,-117.2565858744,32.7295851022,23,133,67,150,1,2,10,"[{'url': '/categories/38', 'name': 'City Park'}]",California
215,170,162637,1,162637,2009-12-04T05:41:14Z,-117.1722940251,32.7306807177,4,135,83,75,8,9,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",California
216,170,285689,1,285689,2009-12-28T20:58:45Z,-97.7354586833,30.2712821833,19,349,290,75,2,11,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
217,170,780922,1,780922,2010-03-24T02:57:00Z,-117.2516960667,32.7462580667,0,15,11,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",California
218,170,6745159,1,6745159,2011-01-12T20:05:56Z,-97.7475500107,30.2650720966,660,5422,3835,1000,28,10,10,"[{'url': '/categories/370', 'name': 'Party'}]",Texas
219,173,58504,1,58504,2009-10-23T05:08:36Z,-122.4214589596,37.7736405578,11,203,171,50,2,10,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California
220,173,77110,1,77110,2009-11-03T23:08:43Z,-122.4018788338,37.7855207387,26,449,323,100,0,10,10,"[{'url': '/categories/52', 'name': 'Modern Art Museum'}]",California
221,173,87399,1,87399,2009-11-08T16:39:38Z,-122.4941682816,37.7710709314,9,49,40,75,0,5,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]",California
222,173,171650,2,171650,2009-12-06T01:17:41Z,-122.4668840167,37.7639467333,1,42,32,75,0,5,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",California
223,173,468707,1,468707,2010-01-29T00:09:42Z,-122.3880770833,37.7837795833,2,26,21,75,0,2,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",California
224,173,569861,1,569861,2010-02-16T21:48:55Z,-122.4023938179,37.7839944841,12,240,156,300,0,9,10,"[{'url': '/categories/232', 'name': 'Conference'}]",California
225,173,741107,1,741107,2010-03-19T03:55:21Z,-122.3879923667,37.7596946833,0,11,9,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
226,173,1122184,1,1122184,2010-05-15T20:20:24Z,-122.4702824667,37.76379845,0,1,1,75,0,0,10,"[{'url': '/categories/234', 'name': 'Special Event'}]",California
227,174,9225,2,9225,2009-02-25T04:54:10Z,-97.7459084988,30.2662396721,328,5430,2801,75,38,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
228,174,10923,1,10923,2009-04-10T19:00:04Z,-97.7495348454,30.2506754911,69,936,673,75,3,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
229,174,14242,1,14242,2009-05-31T00:39:49Z,-97.7614974833,30.26230215,184,2845,1274,50,26,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
230,174,16516,3,16516,2009-07-03T15:45:11Z,-97.7575966669,30.2634181234,35,886,330,75,3,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
231,174,17831,1,17831,2009-07-16T17:31:12Z,-97.7445030212,30.2670273144,445,4732,2237,75,28,10,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",Texas
232,174,18659,1,18659,2009-07-24T16:43:50Z,-97.8008940167,30.2314945333,50,747,369,50,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Texas
233,174,316637,1,316637,2010-01-03T03:21:09Z,-97.7633857727,30.2557309927,244,7056,2536,150,41,10,10,"[{'url': '/categories/694', 'name': 'Alamo Drafthouse Cinema'}]",Texas
234,174,694724,1,694724,2010-03-12T21:10:22Z,-97.738173008,30.265350092,0,133,117,75,0,1,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas
235,174,695578,1,695578,2010-03-12T23:20:22Z,-97.7381837368,30.2653778915,1,106,97,75,0,3,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas
236,174,1559414,1,1559414,2010-08-05T02:26:58Z,-94.9669989965,32.9953407751,0,13,12,75,0,1,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",Texas
237,187,8989,1,8989,2009-01-15T03:51:13Z,-96.8103432655,32.7905034822,393,3735,1937,250,12,11,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas
238,187,10643,1,10643,2009-04-04T22:25:59Z,-97.1258354167,33.1930553833,13,135,79,75,0,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
239,187,13427,1,13427,2009-05-18T23:46:12Z,-96.7961168167,32.8056371167,15,269,183,75,2,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
240,187,17099,2,17099,2009-07-09T16:24:29Z,-96.8250495316,32.9534899004,25,410,189,50,3,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
241,187,25008,1,25008,2009-09-15T11:27:31Z,-97.1439813,33.2159691667,7,126,37,100,0,4,10,"[{'url': '/categories/65', 'name': 'Church'}]",Texas
242,187,25572,1,25572,2009-09-19T00:19:35Z,-96.9860509833,33.0045942333,3,124,40,75,3,8,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas
243,187,104679,1,104679,2009-11-15T22:41:34Z,-95.855921,32.5762065,11,78,57,75,0,6,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
246,187,309143,1,309143,2010-01-01T22:49:50Z,-96.97761175,33.0031439167,0,29,18,75,0,4,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Texas
248,187,325374,1,325374,2010-01-04T22:03:00Z,-96.9824375667,33.0044792667,4,75,44,75,0,6,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
250,187,1167984,1,1167984,2010-05-25T01:26:24Z,-97.0826330781,33.0704562326,5,87,53,75,0,4,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
251,187,3932534,1,3932534,2010-09-18T00:02:36Z,-96.827468033,32.960068117,2,18,18,75,0,2,10,"[{'url': '/categories/372', 'name': 'Holiday Festivities'}]",Texas
253,197,11720,1,11720,2009-04-23T23:51:19Z,-73.927431,40.829406,201,1308,917,350,12,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",New York
254,197,23705,3,23705,2009-09-04T18:27:36Z,-73.9915680885,40.7279579927,11,202,152,75,5,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",New York
255,197,26900,1,26900,2009-09-22T12:39:27Z,-73.9930215518,40.7339027603,0,15,15,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",New York
256,197,27180,1,27180,2009-09-22T19:43:11Z,-73.9940141792,40.7329235502,0,27,24,75,1,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New York
257,197,27296,1,27296,2009-09-22T23:32:00Z,-74.00057025,40.7419287333,2,37,34,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",New York
258,197,27824,1,27824,2009-09-23T22:17:25Z,-73.9856028557,40.73160848,10,128,107,75,0,8,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New York
259,197,31779,1,31779,2009-09-29T13:55:46Z,-73.9936743134,40.7292843206,0,43,34,100,0,5,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",New York
260,197,36247,1,36247,2009-10-04T01:45:22Z,-74.0064646088,40.7442643168,3,109,96,75,0,1,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",New York
261,197,225491,1,225491,2009-12-17T22:58:20Z,-73.9780918126,40.6797044097,5,135,72,75,4,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New York
262,197,267419,1,267419,2009-12-25T01:11:20Z,-73.9881273627,40.7286805671,6,36,33,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New York
263,197,302791,1,302791,2009-12-31T18:43:58Z,-73.9887367363,40.7290302219,1,31,18,75,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",New York
264,197,312260,1,312260,2010-01-02T15:43:56Z,-73.9727222,40.677191,0,143,15,75,0,1,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",New York
265,197,872232,1,872232,2010-04-04T18:10:40Z,-73.9732402667,40.6780018833,1,20,9,75,0,1,10,"[{'url': '/categories/201', 'name': 'Drugstore & Pharmacy'}]",New York
266,197,1349912,1,1349912,2010-06-27T16:53:04Z,-73.97231876,40.67673885,0,6,4,75,0,2,10,"[{'url': '/categories/362', 'name': 'Wine & Spirits'}]",New York
267,230,9223,1,9223,2009-02-25T04:26:47Z,-97.7456858754,30.2668906357,214,4160,2050,100,21,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
268,230,9241,1,9241,2009-02-25T18:14:34Z,-97.7537029982,30.2707337816,470,14967,3498,100,46,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Texas
269,230,9475,1,9475,2009-03-17T02:39:15Z,-97.7398467,30.2673447,26,862,620,50,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
270,230,9652,1,9652,2009-03-20T00:48:27Z,-96.7846369667,32.82057165,29,417,290,75,1,10,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]",Texas
271,230,10115,1,10115,2009-03-25T00:37:24Z,-97.7856481075,30.4449323254,58,554,421,75,5,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",Texas
272,230,10522,1,10522,2009-04-03T01:31:37Z,-97.7338922024,30.2851471336,2,92,74,50,0,12,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",Texas
273,230,10526,1,10526,2009-04-03T01:52:45Z,-97.7325296402,30.2836404612,112,2346,1139,250,9,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas
274,230,10577,1,10577,2009-04-04T03:40:20Z,-97.7842640833,30.2954757167,148,1674,913,50,30,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
275,230,10752,1,10752,2009-04-07T02:58:18Z,-97.7368211746,30.2828251576,7,385,168,100,1,10,10,"[{'url': '/categories/138', 'name': 'Campus Commons'}]",Texas
276,230,11086,1,11086,2009-04-13T22:37:21Z,-97.79158115,30.4589939,95,2442,1124,100,5,10,10,"[{'url': '/categories/694', 'name': 'Alamo Drafthouse Cinema'}]",Texas
277,230,13031,1,13031,2009-05-12T16:01:46Z,-97.762506,30.2546525,81,874,458,50,7,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
278,230,14737,1,14737,2009-06-06T23:10:28Z,-97.7330875333,30.3899645667,60,1154,680,50,6,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
279,230,18800,1,18800,2009-07-25T18:20:30Z,-97.7404057833,30.30074395,25,456,290,75,5,10,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Texas
280,230,19304,1,19304,2009-07-31T02:46:46Z,-97.7380002667,30.3598644333,11,785,317,75,81,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas
281,230,20063,1,20063,2009-08-07T17:59:25Z,-97.742357254,30.2619677608,63,1244,803,200,9,10,10,"[{'url': '/categories/407', 'name': 'Four Seasons'}]",Texas
282,230,23064,1,23064,2009-08-30T04:30:40Z,-97.7385934442,30.2670325267,13,342,263,75,1,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
283,230,26065,1,26065,2009-09-20T04:42:16Z,-97.7344286442,30.2767101651,2,127,86,150,0,7,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Texas
284,230,27264,3,27264,2009-09-22T22:41:30Z,-97.7337761081,30.3897523265,6,315,188,75,0,10,10,"[{'url': '/categories/363', 'name': 'Chipotle'}]",Texas
285,230,27281,2,27281,2009-09-22T23:08:53Z,-97.7842721343,30.295243905,48,736,525,75,1,10,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Texas
286,230,36163,1,36163,2009-10-04T00:18:46Z,-97.7406835556,30.3895166652,16,637,368,100,0,10,10,"[{'url': '/categories/435', 'name': 'REI'}]",Texas
287,230,39435,1,39435,2009-10-07T16:56:33Z,-97.7474719667,30.3944101,10,236,172,75,0,8,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas
288,230,41937,2,41937,2009-10-10T00:55:37Z,-97.7504193,30.2701632167,23,502,366,75,1,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas
289,230,47583,1,47583,2009-10-14T17:37:55Z,-97.7713412046,30.4325025077,35,367,164,50,2,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Texas
290,230,48142,1,48142,2009-10-15T01:35:47Z,-97.7329909801,30.3887947912,18,473,232,75,0,10,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Texas
291,230,51984,1,51984,2009-10-17T22:57:05Z,-96.7702782667,32.8322862,16,269,186,75,0,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
292,230,52385,1,52385,2009-10-18T05:14:00Z,-96.7700430348,32.8414872525,4,92,68,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Texas
293,230,52788,1,52788,2009-10-18T17:44:15Z,-96.7562028766,32.8361360094,7,153,89,75,1,7,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
294,230,54081,3,54081,2009-10-19T18:18:08Z,-97.7329437848,30.3935117427,13,253,169,75,1,11,10,"[{'url': '/categories/461', 'name': 'Potbelly'}]",Texas
295,230,59935,1,59935,2009-10-24T03:18:23Z,-97.7275386667,30.3706522167,83,1918,948,75,4,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
296,230,87501,1,87501,2009-11-08T17:31:43Z,-97.7317555808,30.3567153909,6,112,82,50,0,9,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Texas
297,230,114389,1,114389,2009-11-20T03:36:42Z,-122.41820645,37.8089187833,13,157,154,75,2,5,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",California
298,230,672115,1,672115,2010-03-09T17:48:07Z,-97.7435052395,30.2667493237,1,62,62,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
299,230,672401,1,672401,2010-03-09T17:54:58Z,-97.7401685715,30.2635153076,5,190,172,250,0,10,10,"[{'url': '/categories/269', 'name': 'Interactive > Panel > Speakers Series'}]",Texas
300,230,696167,1,696167,2010-03-13T00:55:23Z,-97.7435803413,30.2667678564,41,709,598,75,0,11,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",Texas
301,230,1529700,1,1529700,2010-07-30T21:34:27Z,-118.405277783,33.9401426,4,133,119,250,0,4,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",California
302,259,9175,1,9175,2009-02-11T21:57:58Z,-122.16142415,37.4448394667,43,1517,486,50,6,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
303,259,21925,1,21925,2009-08-21T17:25:28Z,-122.1861004829,37.4493098508,7,187,60,50,1,8,10,"[{'url': '/categories/439', 'name': ""Peet's Coffee""}]",California
304,259,40987,1,40987,2009-10-09T02:42:52Z,-122.1584795,37.4487585333,5,169,130,75,1,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",California
305,259,51720,1,51720,2009-10-17T20:14:52Z,-122.3937889333,37.7958789833,37,725,454,50,10,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
306,259,116977,1,116977,2009-11-21T03:00:57Z,-122.1602010727,37.4381084565,6,156,83,50,1,9,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",California
308,261,52720,1,52720,2009-10-18T16:53:40Z,-122.442111969,37.8000694507,8,155,132,50,3,10,10,"[{'url': '/categories/19', 'name': 'Italian'}]",California
381,295,9246,1,9246,2009-02-25T23:03:57Z,-97.7395677567,30.2636079743,555,17323,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
382,295,9247,2,9247,2009-02-25T23:07:47Z,-97.7385485172,30.265294493,149,6855,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
383,295,11827,1,11827,2009-04-25T12:13:24Z,-73.9829850197,40.7685979956,20,315,214,100,2,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",New York
384,295,45930,1,45930,2009-10-13T01:17:09Z,-97.7589294333,30.26257725,42,362,286,50,2,10,10,"[{'url': '/categories/82', 'name': 'French'}]",Texas
385,295,420315,1,420315,2010-01-20T19:26:11Z,-97.7493953705,30.2691029532,1177,7923,1657,100,41,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
386,295,686136,1,686136,2010-03-11T17:04:05Z,-97.7384305,30.2654520235,1,60,55,250,0,7,10,"[{'url': '/categories/289', 'name': 'Interactive > Panel'}]",Texas
387,295,708846,1,708846,2010-03-14T16:08:44Z,-97.7384086156,30.2634666537,0,17,17,150,0,1,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
388,295,709337,1,709337,2010-03-14T17:19:00Z,-97.75086765,30.2493371667,7,108,72,75,0,4,10,"[{'url': '/categories/242', 'name': 'Movie Rental'}]",Texas
389,295,1094265,1,1094265,2010-05-10T12:21:17Z,-75.191599,39.970361,1,26,15,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Pennsylvania
390,295,7050076,1,7050076,2011-03-10T18:39:15Z,-97.7495225054,30.2691840594,36,241,233,75,0,3,10,"[{'url': '/categories/234', 'name': 'Special Event'}]",Texas
391,308,9631,2,9631,2009-03-19T23:09:43Z,-115.1701068878,36.1218608846,151,2735,2017,300,21,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
392,308,11102,1,11102,2009-04-14T15:04:06Z,-115.1738834381,36.1128126641,142,2247,1902,200,25,10,10,"[{'url': '/categories/150', 'name': 'Fountain'}]",Nevada
393,308,12551,1,12551,2009-05-05T03:26:03Z,-115.1653218269,36.1290189868,38,673,474,250,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
394,308,23372,1,23372,2009-09-01T22:20:55Z,-115.1490783691,36.0848987512,353,13644,6689,2000,30,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Nevada
395,308,24963,1,24963,2009-09-14T23:00:02Z,-74.1795158386,40.6912468675,133,6642,3564,1500,19,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",New Jersey
396,308,29152,1,29152,2009-09-26T00:17:48Z,-115.165579319,36.1265925847,60,1182,823,100,9,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
397,308,29798,1,29798,2009-09-26T19:49:41Z,-115.1744949818,36.1021857409,62,1531,1207,150,4,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
398,308,33634,1,33634,2009-10-01T18:36:45Z,-74.000344265,40.7313032653,3,89,68,75,2,3,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",New York
399,308,40927,1,40927,2009-10-09T01:46:25Z,-115.1771987378,36.1184304226,25,566,402,50,0,10,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]",Nevada
400,308,52670,1,52670,2009-10-18T16:21:35Z,-74.0895223618,40.8315571454,10,63,20,50,0,4,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",New Jersey
401,308,62192,1,62192,2009-10-25T15:41:10Z,-73.959289528,40.7715911815,1,50,39,75,1,5,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",New York
402,308,80287,1,80287,2009-11-05T19:23:25Z,-115.1724439859,36.1036621572,28,307,290,75,2,10,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Nevada
403,308,162607,1,162607,2009-12-04T05:10:30Z,-115.1688408851,36.1227275176,24,265,205,50,2,9,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",Nevada
404,308,235997,1,235997,2009-12-19T18:50:12Z,-115.1677465439,36.1268092308,20,225,192,75,0,8,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Nevada
405,308,259185,2,259185,2009-12-23T19:02:25Z,-74.0738348333,40.9237775333,4,161,117,150,0,7,10,"[{'url': '/categories/434', 'name': 'IKEA'}]",New Jersey
406,308,300288,1,300288,2009-12-31T05:17:59Z,-74.011656,40.899881,0,6,6,75,0,0,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",New Jersey
407,308,335675,1,335675,2010-01-06T21:41:01Z,-74.0225112125,40.8895997704,3,16,9,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New Jersey
408,308,394522,4,394522,2010-01-16T17:46:06Z,-74.1029093373,40.827893886,5,75,14,75,0,3,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",New Jersey
409,308,416127,1,416127,2010-01-19T23:21:53Z,-74.2698462,40.8913786,7,33,26,75,0,3,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]",New Jersey
410,308,461885,1,461885,2010-01-27T18:07:59Z,-74.1368209833,40.8298759833,6,204,32,75,0,5,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",New Jersey
411,308,486348,1,486348,2010-01-31T20:16:01Z,-74.043426,40.719209,1,29,23,75,0,2,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",New Jersey
412,308,542406,2,542406,2010-02-11T19:46:21Z,-74.2714152072,40.8898161829,7,78,28,250,0,2,10,"[{'url': '/categories/438', 'name': 'Target'}]",New Jersey
413,308,561616,1,561616,2010-02-14T23:55:45Z,-74.2080636,40.84271305,2,18,12,75,0,0,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",New Jersey
414,308,579333,3,579333,2010-02-19T00:39:21Z,-74.1092951627,40.8252945035,5,37,16,75,2,2,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",New Jersey
415,308,582885,1,582885,2010-02-19T20:04:56Z,-89.9816219167,35.0420534333,2,93,71,75,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Tennessee
416,308,588506,2,588506,2010-02-20T18:41:15Z,-74.058935128,40.9139656329,4,115,48,150,0,4,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",New Jersey
417,308,611449,1,611449,2010-02-25T21:49:46Z,-115.2042433619,36.1265124255,3,26,17,50,1,3,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",Nevada
418,308,644443,1,644443,2010-03-04T18:55:09Z,-74.0462851524,40.7854238102,5,107,39,100,0,4,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",New Jersey
